Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1730356423,30,,Aggregated,15.100000,15.100000,2,2,2,2,2,2,4,4,5,5,5,6566,6566,2,3.6953414034306467,0.6330729811452329,197.2197309951298,0.0
1730356424,30,GET,/tools.descartes.teastore.webui/,15.300000,15.300000,2,2,2,2,2,2,3,4,5,5,5,6578,6578,2,3.691492073440216,0.6330729811452329,197.2197309951298,0.0
1730356424,30,,Aggregated,15.300000,15.300000,2,2,2,2,2,2,3,4,5,5,5,6578,6578,2,3.691492073440216,0.6330729811452329,197.2197309951298,0.0
1730356425,30,GET,/tools.descartes.teastore.webui/,15.300000,15.300000,2,2,2,2,2,2,3,4,5,5,5,6597,6597,2,3.68554867680947,0.6330729811452329,197.2197309951298,0.0
1730356425,30,,Aggregated,15.300000,15.300000,2,2,2,2,2,2,3,4,5,5,5,6597,6597,2,3.68554867680947,0.6330729811452329,197.2197309951298,0.0
1730356426,30,GET,/tools.descartes.teastore.webui/,14.600000,14.600000,2,2,2,2,2,2,3,4,5,5,5,6613,6613,2,3.68033679296979,0.6330729811452329,197.2197309951298,0.0
1730356426,30,,Aggregated,14.600000,14.600000,2,2,2,2,2,2,3,4,5,5,5,6613,6613,2,3.68033679296979,0.6330729811452329,197.2197309951298,0.0
1730356427,30,GET,/tools.descartes.teastore.webui/,14.800000,14.800000,2,2,2,2,2,2,3,4,5,5,5,6629,6629,2,3.6751772266871487,0.6330729811452329,197.2197309951298,0.0
1730356427,30,,Aggregated,14.800000,14.800000,2,2,2,2,2,2,3,4,5,5,5,6629,6629,2,3.6751772266871487,0.6330729811452329,197.2197309951298,0.0
1730356428,30,GET,/tools.descartes.teastore.webui/,14.800000,14.800000,2,2,2,2,2,2,3,4,5,5,5,6644,6644,2,3.670135782338067,0.6330729811452329,197.2197309951298,0.0
1730356428,30,,Aggregated,14.800000,14.800000,2,2,2,2,2,2,3,4,5,5,5,6644,6644,2,3.670135782338067,0.6330729811452329,197.2197309951298,0.0
1730356429,30,GET,/tools.descartes.teastore.webui/,15.100000,15.100000,2,2,2,2,2,2,3,4,5,5,5,6658,6658,2,3.6658901235959602,0.6330729811452329,197.2197309951298,0.0
1730356429,30,,Aggregated,15.100000,15.100000,2,2,2,2,2,2,3,4,5,5,5,6658,6658,2,3.6658901235959602,0.6330729811452329,197.2197309951298,0.0
1730356430,30,GET,/tools.descartes.teastore.webui/,14.800000,14.800000,2,2,2,2,2,2,3,4,5,5,5,6670,6670,2,3.6622738662281256,0.6330729811452329,197.2197309951298,0.0
1730356430,30,,Aggregated,14.800000,14.800000,2,2,2,2,2,2,3,4,5,5,5,6670,6670,2,3.6622738662281256,0.6330729811452329,197.2197309951298,0.0
1730356431,30,GET,/tools.descartes.teastore.webui/,15.000000,15.000000,2,2,2,2,2,2,3,3,4,4,4,6689,6689,2,3.6568125185561167,0.6330729811452329,197.2197309951298,0.0
1730356431,30,,Aggregated,15.000000,15.000000,2,2,2,2,2,2,3,3,4,4,4,6689,6689,2,3.6568125185561167,0.6330729811452329,197.2197309951298,0.0
1730356432,30,GET,/tools.descartes.teastore.webui/,14.800000,14.800000,2,2,2,2,2,2,2,2,3,3,3,6701,6701,2,3.652817624475648,0.6330729811452329,197.2197309951298,0.0
1730356432,30,,Aggregated,14.800000,14.800000,2,2,2,2,2,2,2,2,3,3,3,6701,6701,2,3.652817624475648,0.6330729811452329,197.2197309951298,0.0
1730356433,30,GET,/tools.descartes.teastore.webui/,14.800000,14.800000,2,2,2,2,2,2,2,2,3,3,3,6713,6713,2,3.6490748295103765,0.6330729811452329,197.2197309951298,0.0
1730356433,30,,Aggregated,14.800000,14.800000,2,2,2,2,2,2,2,2,3,3,3,6713,6713,2,3.6490748295103765,0.6330729811452329,197.2197309951298,0.0
1730356434,30,GET,/tools.descartes.teastore.webui/,15.000000,15.000000,2,2,2,2,2,2,2,2,3,3,3,6734,6734,2,3.64224644930204,0.6330729811452329,197.2197309951298,0.0
1730356434,30,,Aggregated,15.000000,15.000000,2,2,2,2,2,2,2,2,3,3,3,6734,6734,2,3.64224644930204,0.6330729811452329,197.2197309951298,0.0
1730356435,30,GET,/tools.descartes.teastore.webui/,14.700000,14.700000,2,2,2,2,2,2,2,2,3,3,3,6747,6747,2,3.6382542894053715,0.6330729811452329,197.2197309951298,0.0
1730356435,30,,Aggregated,14.700000,14.700000,2,2,2,2,2,2,2,2,3,3,3,6747,6747,2,3.6382542894053715,0.6330729811452329,197.2197309951298,0.0
1730356436,30,GET,/tools.descartes.teastore.webui/,15.300000,15.300000,2,2,2,2,2,2,2,2,2,2,2,6763,6763,2,3.6330068330042247,0.6330729811452329,197.2197309951298,0.0
1730356436,30,,Aggregated,15.300000,15.300000,2,2,2,2,2,2,2,2,2,2,2,6763,6763,2,3.6330068330042247,0.6330729811452329,197.2197309951298,0.0
1730356437,30,GET,/tools.descartes.teastore.webui/,14.700000,14.700000,2,2,2,2,2,2,2,3,4,4,4,6779,6779,2,3.628671650904536,0.6330729811452329,197.2197309951298,0.0
1730356437,30,,Aggregated,14.700000,14.700000,2,2,2,2,2,2,2,3,4,4,4,6779,6779,2,3.628671650904536,0.6330729811452329,197.2197309951298,0.0
1730356438,30,GET,/tools.descartes.teastore.webui/,15.200000,15.200000,2,2,2,2,2,2,2,3,4,4,4,6788,6788,2,3.6260142592037794,0.6330729811452329,197.2197309951298,0.0
1730356438,30,,Aggregated,15.200000,15.200000,2,2,2,2,2,2,2,3,4,4,4,6788,6788,2,3.6260142592037794,0.6330729811452329,197.2197309951298,0.0
1730356439,30,GET,/tools.descartes.teastore.webui/,15.200000,15.200000,2,2,2,2,2,2,3,3,4,4,4,6808,6808,2,3.6206799773042464,0.6330729811452329,197.2197309951298,0.0
1730356439,30,,Aggregated,15.200000,15.200000,2,2,2,2,2,2,3,3,4,4,4,6808,6808,2,3.6206799773042464,0.6330729811452329,197.2197309951298,0.0
1730356440,30,GET,/tools.descartes.teastore.webui/,14.500000,14.500000,2,2,2,2,2,2,3,3,4,4,4,6821,6821,2,3.616662205049047,0.6330729811452329,197.2197309951298,0.0
1730356440,30,,Aggregated,14.500000,14.500000,2,2,2,2,2,2,3,3,4,4,4,6821,6821,2,3.616662205049047,0.6330729811452329,197.2197309951298,0.0
1730356441,30,GET,/tools.descartes.teastore.webui/,15.000000,15.000000,2,2,2,2,2,2,3,3,4,4,4,6839,6839,2,3.6114936918584024,0.6330729811452329,197.2197309951298,0.0
1730356441,30,,Aggregated,15.000000,15.000000,2,2,2,2,2,2,3,3,4,4,4,6839,6839,2,3.6114936918584024,0.6330729811452329,197.2197309951298,0.0
1730356442,30,GET,/tools.descartes.teastore.webui/,15.100000,15.100000,2,2,2,2,2,2,3,3,4,4,4,6851,6851,2,3.607567904475661,0.6330729811452329,197.2197309951298,0.0
1730356442,30,,Aggregated,15.100000,15.100000,2,2,2,2,2,2,3,3,4,4,4,6851,6851,2,3.607567904475661,0.6330729811452329,197.2197309951298,0.0
1730356443,30,GET,/tools.descartes.teastore.webui/,14.900000,14.900000,2,2,2,2,2,2,3,4,4,4,4,6869,6869,2,3.602478165897202,0.6330729811452329,197.2197309951298,0.0
1730356443,30,,Aggregated,14.900000,14.900000,2,2,2,2,2,2,3,4,4,4,4,6869,6869,2,3.602478165897202,0.6330729811452329,197.2197309951298,0.0
1730356444,30,GET,/tools.descartes.teastore.webui/,14.900000,14.900000,2,2,2,2,2,2,3,4,4,4,4,6881,6881,2,3.5988763519172307,0.6330729811452329,197.2197309951298,0.0
1730356444,30,,Aggregated,14.900000,14.900000,2,2,2,2,2,2,3,4,4,4,4,6881,6881,2,3.5988763519172307,0.6330729811452329,197.2197309951298,0.0
1730356445,30,GET,/tools.descartes.teastore.webui/,15.000000,15.000000,2,2,2,2,2,2,3,4,4,4,4,6894,6894,2,3.5951134688826807,0.6330729811452329,197.2197309951298,0.0
1730356445,30,,Aggregated,15.000000,15.000000,2,2,2,2,2,2,3,4,4,4,4,6894,6894,2,3.5951134688826807,0.6330729811452329,197.2197309951298,0.0
1730356446,30,GET,/tools.descartes.teastore.webui/,15.000000,15.000000,2,2,2,2,2,2,3,4,4,4,4,6912,6912,2,3.5897399481436203,0.6330729811452329,197.2197309951298,0.0
1730356446,30,,Aggregated,15.000000,15.000000,2,2,2,2,2,2,3,4,4,4,4,6912,6912,2,3.5897399481436203,0.6330729811452329,197.2197309951298,0.0
1730356447,30,GET,/tools.descartes.teastore.webui/,15.100000,15.100000,2,2,2,2,2,2,3,3,4,4,4,6924,6924,2,3.5860586671698984,0.6330729811452329,197.2197309951298,0.0
1730356447,30,,Aggregated,15.100000,15.100000,2,2,2,2,2,2,3,3,4,4,4,6924,6924,2,3.5860586671698984,0.6330729811452329,197.2197309951298,0.0
1730356448,30,GET,/tools.descartes.teastore.webui/,15.000000,15.000000,2,2,2,2,2,2,3,3,4,4,4,6938,6938,2,3.5820818904204854,0.6330729811452329,197.2197309951298,0.0
1730356448,30,,Aggregated,15.000000,15.000000,2,2,2,2,2,2,3,3,4,4,4,6938,6938,2,3.5820818904204854,0.6330729811452329,197.2197309951298,0.0
1730356449,30,GET,/tools.descartes.teastore.webui/,14.600000,14.600000,2,2,2,2,2,2,3,3,4,4,4,6956,6956,2,3.576914964598505,0.6330729811452329,197.2197309951298,0.0
1730356449,30,,Aggregated,14.600000,14.600000,2,2,2,2,2,2,3,3,4,4,4,6956,6956,2,3.576914964598505,0.6330729811452329,197.2197309951298,0.0
1730356450,30,GET,/tools.descartes.teastore.webui/,15.200000,15.200000,2,2,2,2,2,2,3,3,4,4,4,6972,6972,2,3.5724568503453438,0.6330729811452329,197.2197309951298,0.0
1730356450,30,,Aggregated,15.200000,15.200000,2,2,2,2,2,2,3,3,4,4,4,6972,6972,2,3.5724568503453438,0.6330729811452329,197.2197309951298,0.0
1730356451,30,GET,/tools.descartes.teastore.webui/,14.800000,14.800000,2,2,2,2,2,2,2,3,4,4,4,6987,6987,2,3.567625188705391,0.6330729811452329,197.2197309951298,0.0
1730356451,30,,Aggregated,14.800000,14.800000,2,2,2,2,2,2,2,3,4,4,4,6987,6987,2,3.567625188705391,0.6330729811452329,197.2197309951298,0.0
1730356452,30,GET,/tools.descartes.teastore.webui/,14.900000,14.900000,2,2,2,2,2,2,3,3,4,4,4,7002,7002,2,3.5633986759913556,0.6330729811452329,197.2197309951298,0.0
1730356452,30,,Aggregated,14.900000,14.900000,2,2,2,2,2,2,3,3,4,4,4,7002,7002,2,3.5633986759913556,0.6330729811452329,197.2197309951298,0.0
1730356453,30,GET,/tools.descartes.teastore.webui/,15.100000,15.100000,2,2,2,2,2,2,4,4,7,7,7,7017,7017,2,3.560730805782474,0.6330729811452329,197.2197309951298,0.0
1730356453,30,,Aggregated,15.100000,15.100000,2,2,2,2,2,2,4,4,7,7,7,7017,7017,2,3.560730805782474,0.6330729811452329,197.2197309951298,0.0
1730356454,30,GET,/tools.descartes.teastore.webui/,14.900000,14.900000,2,2,2,2,2,2,4,4,7,7,7,7032,7032,2,3.556289990489576,0.6330729811452329,197.2197309951298,0.0
1730356454,30,,Aggregated,14.900000,14.900000,2,2,2,2,2,2,4,4,7,7,7,7032,7032,2,3.556289990489576,0.6330729811452329,197.2197309951298,0.0
1730356455,30,GET,/tools.descartes.teastore.webui/,15.100000,15.100000,2,2,2,2,2,2,4,4,7,7,7,7049,7049,2,3.5509749809878546,0.6330729811452329,197.2197309951298,0.0
1730356455,30,,Aggregated,15.100000,15.100000,2,2,2,2,2,2,4,4,7,7,7,7049,7049,2,3.5509749809878546,0.6330729811452329,197.2197309951298,0.0
1730356456,30,GET,/tools.descartes.teastore.webui/,14.800000,14.800000,2,2,2,2,2,2,4,4,7,7,7,7062,7062,2,3.547323668509863,0.6330729811452329,197.2197309951298,0.0
1730356456,30,,Aggregated,14.800000,14.800000,2,2,2,2,2,2,4,4,7,7,7,7062,7062,2,3.547323668509863,0.6330729811452329,197.2197309951298,0.0
1730356457,30,GET,/tools.descartes.teastore.webui/,15.000000,15.000000,1,2,2,2,2,3,4,4,7,7,7,7077,7077,2,3.5427969416303533,0.6330729811452329,197.2197309951298,0.0
1730356457,30,,Aggregated,15.000000,15.000000,1,2,2,2,2,3,4,4,7,7,7,7077,7077,2,3.5427969416303533,0.6330729811452329,197.2197309951298,0.0
1730356458,30,GET,/tools.descartes.teastore.webui/,15.100000,15.100000,1,2,2,2,2,3,4,4,7,7,7,7091,7091,2,3.5389061522991345,0.6330729811452329,197.2197309951298,0.0
1730356458,30,,Aggregated,15.100000,15.100000,1,2,2,2,2,3,4,4,7,7,7,7091,7091,2,3.5389061522991345,0.6330729811452329,197.2197309951298,0.0
1730356459,30,GET,/tools.descartes.teastore.webui/,15.500000,15.500000,1,2,2,2,2,3,4,5,7,7,7,7107,7107,2,3.5348848066575362,0.6330729811452329,197.2197309951298,0.0
1730356459,30,,Aggregated,15.500000,15.500000,1,2,2,2,2,3,4,5,7,7,7,7107,7107,2,3.5348848066575362,0.6330729811452329,197.2197309951298,0.0
1730356460,30,GET,/tools.descartes.teastore.webui/,15.400000,15.400000,1,2,2,2,2,3,5,5,7,7,7,7122,7122,2,3.5317014273824507,0.6330729811452329,197.2197309951298,0.0
1730356460,30,,Aggregated,15.400000,15.400000,1,2,2,2,2,3,5,5,7,7,7,7122,7122,2,3.5317014273824507,0.6330729811452329,197.2197309951298,0.0
1730356461,30,GET,/tools.descartes.teastore.webui/,14.900000,14.900000,1,2,2,2,2,3,5,5,7,7,7,7138,7138,2,3.5273994278335206,0.6330729811452329,197.2197309951298,0.0
1730356461,30,,Aggregated,14.900000,14.900000,1,2,2,2,2,3,5,5,7,7,7,7138,7138,2,3.5273994278335206,0.6330729811452329,197.2197309951298,0.0
1730356462,68,GET,/tools.descartes.teastore.webui/,15.400000,15.400000,2,2,3,24,57,81,90,95,98,98,98,7191,7191,2,3.8112712989586126,0.6330729811452329,197.2197309951298,0.0
1730356462,68,,Aggregated,15.400000,15.400000,2,2,3,24,57,81,90,95,98,98,98,7191,7191,2,3.8112712989586126,0.6330729811452329,197.2197309951298,0.0
1730356463,68,GET,/tools.descartes.teastore.webui/,15.100000,15.100000,2,2,2,15,53,79,90,95,98,98,98,7223,7223,2,3.8012255471106013,0.6330729811452329,197.2197309951298,0.0
1730356463,68,,Aggregated,15.100000,15.100000,2,2,2,15,53,79,90,95,98,98,98,7223,7223,2,3.8012255471106013,0.6330729811452329,197.2197309951298,0.0
1730356464,68,GET,/tools.descartes.teastore.webui/,18.800000,18.800000,2,2,2,4,48,75,88,93,98,98,98,7261,7261,2,3.7899180177471314,0.6330729811452329,197.2197309951298,0.0
1730356464,68,,Aggregated,18.800000,18.800000,2,2,2,4,48,75,88,93,98,98,98,7261,7261,2,3.7899180177471314,0.6330729811452329,197.2197309951298,0.0
1730356465,68,GET,/tools.descartes.teastore.webui/,19.800000,19.800000,2,2,2,3,46,74,88,93,98,98,98,7293,7293,2,3.780236285769257,0.6330729811452329,197.2197309951298,0.0
1730356465,68,,Aggregated,19.800000,19.800000,2,2,2,3,46,74,88,93,98,98,98,7293,7293,2,3.780236285769257,0.6330729811452329,197.2197309951298,0.0
1730356466,68,GET,/tools.descartes.teastore.webui/,22.400000,22.400000,2,2,2,2,45,72,88,93,98,98,98,7324,7324,2,3.7702615853582278,0.6330729811452329,197.2197309951298,0.0
1730356466,68,,Aggregated,22.400000,22.400000,2,2,2,2,45,72,88,93,98,98,98,7324,7324,2,3.7702615853582278,0.6330729811452329,197.2197309951298,0.0
1730356467,68,GET,/tools.descartes.teastore.webui/,24.000000,24.000000,2,2,2,2,38,70,87,93,98,98,98,7365,7365,2,3.758796340716688,0.6330729811452329,197.2197309951298,0.0
1730356467,68,,Aggregated,24.000000,24.000000,2,2,2,2,38,70,87,93,98,98,98,7365,7365,2,3.758796340716688,0.6330729811452329,197.2197309951298,0.0
1730356468,68,GET,/tools.descartes.teastore.webui/,25.800000,25.800000,2,2,2,2,34,68,87,93,98,98,98,7398,7398,2,3.749146277670202,0.6330729811452329,197.2197309951298,0.0
1730356468,68,,Aggregated,25.800000,25.800000,2,2,2,2,34,68,87,93,98,98,98,7398,7398,2,3.749146277670202,0.6330729811452329,197.2197309951298,0.0
1730356469,68,GET,/tools.descartes.teastore.webui/,27.400000,27.400000,2,2,2,2,31,66,85,90,98,98,98,7433,7433,2,3.7388307212728025,0.6330729811452329,197.2197309951298,0.0
1730356469,68,,Aggregated,27.400000,27.400000,2,2,2,2,31,66,85,90,98,98,98,7433,7433,2,3.7388307212728025,0.6330729811452329,197.2197309951298,0.0
1730356470,68,GET,/tools.descartes.teastore.webui/,29.500000,29.500000,2,2,2,2,30,59,85,90,98,98,98,7465,7465,2,3.730100808491742,0.6330729811452329,197.2197309951298,0.0
1730356470,68,,Aggregated,29.500000,29.500000,2,2,2,2,30,59,85,90,98,98,98,7465,7465,2,3.730100808491742,0.6330729811452329,197.2197309951298,0.0
1730356471,68,GET,/tools.descartes.teastore.webui/,31.900000,31.900000,2,2,2,2,2,2,3,4,5,5,5,7497,7497,2,3.720534514020634,0.6330729811452329,197.2197309951298,0.0
1730356471,68,,Aggregated,31.900000,31.900000,2,2,2,2,2,2,3,4,5,5,5,7497,7497,2,3.720534514020634,0.6330729811452329,197.2197309951298,0.0
1730356472,68,GET,/tools.descartes.teastore.webui/,33.400000,33.400000,2,2,2,2,2,2,3,3,5,5,5,7529,7529,2,3.7109604681044055,0.6330729811452329,197.2197309951298,0.0
1730356472,68,,Aggregated,33.400000,33.400000,2,2,2,2,2,2,3,3,5,5,5,7529,7529,2,3.7109604681044055,0.6330729811452329,197.2197309951298,0.0
1730356473,68,GET,/tools.descartes.teastore.webui/,35.200000,35.200000,2,2,2,2,2,3,3,5,44,44,44,7572,7572,2,3.706092106648123,0.6330729811452329,197.2197309951298,0.0
1730356473,68,,Aggregated,35.200000,35.200000,2,2,2,2,2,3,3,5,44,44,44,7572,7572,2,3.706092106648123,0.6330729811452329,197.2197309951298,0.0
1730356474,68,GET,/tools.descartes.teastore.webui/,33.300000,33.300000,2,2,2,2,2,3,3,5,44,44,44,7602,7602,2,3.6985724937693005,0.6330729811452329,197.2197309951298,0.0
1730356474,68,,Aggregated,33.300000,33.300000,2,2,2,2,2,3,3,5,44,44,44,7602,7602,2,3.6985724937693005,0.6330729811452329,197.2197309951298,0.0
1730356475,68,GET,/tools.descartes.teastore.webui/,34.300000,34.300000,2,2,2,2,2,3,4,5,44,44,44,7638,7638,2,3.689361554300415,0.6330729811452329,197.2197309951298,0.0
1730356475,68,,Aggregated,34.300000,34.300000,2,2,2,2,2,3,4,5,44,44,44,7638,7638,2,3.689361554300415,0.6330729811452329,197.2197309951298,0.0
1730356476,68,GET,/tools.descartes.teastore.webui/,33.800000,33.800000,2,2,2,2,2,3,4,5,44,44,44,7670,7670,2,3.6818647644931213,0.6330729811452329,197.2197309951298,0.0
1730356476,68,,Aggregated,33.800000,33.800000,2,2,2,2,2,3,4,5,44,44,44,7670,7670,2,3.6818647644931213,0.6330729811452329,197.2197309951298,0.0
1730356477,68,GET,/tools.descartes.teastore.webui/,34.000000,34.000000,2,2,2,2,2,3,4,5,44,44,44,7706,7706,2,3.6717272476483376,0.6330729811452329,197.2197309951298,0.0
1730356477,68,,Aggregated,34.000000,34.000000,2,2,2,2,2,3,4,5,44,44,44,7706,7706,2,3.6717272476483376,0.6330729811452329,197.2197309951298,0.0
1730356478,68,GET,/tools.descartes.teastore.webui/,33.900000,33.900000,2,2,2,2,2,3,4,5,44,44,44,7748,7748,2,3.6600014510165195,0.6330729811452329,197.2197309951298,0.0
1730356478,68,,Aggregated,33.900000,33.900000,2,2,2,2,2,3,4,5,44,44,44,7748,7748,2,3.6600014510165195,0.6330729811452329,197.2197309951298,0.0
1730356479,68,GET,/tools.descartes.teastore.webui/,34.200000,34.200000,2,2,2,2,2,3,4,5,44,44,44,7779,7779,2,3.6516786365195615,0.6330729811452329,197.2197309951298,0.0
1730356479,68,,Aggregated,34.200000,34.200000,2,2,2,2,2,3,4,5,44,44,44,7779,7779,2,3.6516786365195615,0.6330729811452329,197.2197309951298,0.0
1730356480,68,GET,/tools.descartes.teastore.webui/,34.800000,34.800000,2,2,2,2,2,3,4,5,44,44,44,7817,7817,2,3.641264551029134,0.6330729811452329,197.2197309951298,0.0
1730356480,68,,Aggregated,34.800000,34.800000,2,2,2,2,2,3,4,5,44,44,44,7817,7817,2,3.641264551029134,0.6330729811452329,197.2197309951298,0.0
1730356481,68,GET,/tools.descartes.teastore.webui/,34.400000,34.400000,2,2,2,2,2,3,4,5,44,44,44,7849,7849,2,3.633879211906924,0.6330729811452329,197.2197309951298,0.0
1730356481,68,,Aggregated,34.400000,34.400000,2,2,2,2,2,3,4,5,44,44,44,7849,7849,2,3.633879211906924,0.6330729811452329,197.2197309951298,0.0
1730356482,68,GET,/tools.descartes.teastore.webui/,34.600000,34.600000,2,2,2,2,2,3,4,4,5,5,5,7884,7884,2,3.6250813388041108,0.6330729811452329,197.2197309951298,0.0
1730356482,68,,Aggregated,34.600000,34.600000,2,2,2,2,2,3,4,4,5,5,5,7884,7884,2,3.6250813388041108,0.6330729811452329,197.2197309951298,0.0
1730356483,68,GET,/tools.descartes.teastore.webui/,35.400000,35.400000,2,2,2,2,2,3,4,5,5,5,5,7917,7917,2,3.6170971107983143,0.6330729811452329,197.2197309951298,0.0
1730356483,68,,Aggregated,35.400000,35.400000,2,2,2,2,2,3,4,5,5,5,5,7917,7917,2,3.6170971107983143,0.6330729811452329,197.2197309951298,0.0
1730356484,68,GET,/tools.descartes.teastore.webui/,35.300000,35.300000,2,2,2,2,2,3,4,4,5,5,5,7955,7955,2,3.6073902240277653,0.6330729811452329,197.2197309951298,0.0
1730356484,68,,Aggregated,35.300000,35.300000,2,2,2,2,2,3,4,4,5,5,5,7955,7955,2,3.6073902240277653,0.6330729811452329,197.2197309951298,0.0
1730356485,68,GET,/tools.descartes.teastore.webui/,35.400000,35.400000,2,2,2,2,2,3,4,4,5,5,5,7989,7989,2,3.599008544026315,0.6330729811452329,197.2197309951298,0.0
1730356485,68,,Aggregated,35.400000,35.400000,2,2,2,2,2,3,4,4,5,5,5,7989,7989,2,3.599008544026315,0.6330729811452329,197.2197309951298,0.0
1730356486,68,GET,/tools.descartes.teastore.webui/,35.500000,35.500000,2,2,2,2,2,3,3,4,5,5,5,8019,8019,2,3.591308324125204,0.6330729811452329,197.2197309951298,0.0
1730356486,68,,Aggregated,35.500000,35.500000,2,2,2,2,2,3,3,4,5,5,5,8019,8019,2,3.591308324125204,0.6330729811452329,197.2197309951298,0.0
1730356487,68,GET,/tools.descartes.teastore.webui/,35.400000,35.400000,2,2,2,2,2,3,3,4,5,5,5,8052,8052,2,3.582730915337434,0.6330729811452329,197.2197309951298,0.0
1730356487,68,,Aggregated,35.400000,35.400000,2,2,2,2,2,3,3,4,5,5,5,8052,8052,2,3.582730915337434,0.6330729811452329,197.2197309951298,0.0
1730356488,68,GET,/tools.descartes.teastore.webui/,34.900000,34.900000,2,2,2,2,2,3,4,5,58,58,58,8085,8085,2,3.582431929273532,0.6330729811452329,197.2197309951298,0.0
1730356488,68,,Aggregated,34.900000,34.900000,2,2,2,2,2,3,4,5,58,58,58,8085,8085,2,3.582431929273532,0.6330729811452329,197.2197309951298,0.0
1730356489,68,GET,/tools.descartes.teastore.webui/,35.100000,35.100000,2,2,2,2,2,3,4,4,58,58,58,8122,8122,2,3.57253575132722,0.6330729811452329,197.2197309951298,0.0
1730356489,68,,Aggregated,35.100000,35.100000,2,2,2,2,2,3,4,4,58,58,58,8122,8122,2,3.57253575132722,0.6330729811452329,197.2197309951298,0.0
1730356490,68,GET,/tools.descartes.teastore.webui/,33.700000,33.700000,2,2,2,2,2,3,4,5,58,58,58,8158,8158,2,3.564687176076645,0.6330729811452329,197.2197309951298,0.0
1730356490,68,,Aggregated,33.700000,33.700000,2,2,2,2,2,3,4,5,58,58,58,8158,8158,2,3.564687176076645,0.6330729811452329,197.2197309951298,0.0
1730356491,68,GET,/tools.descartes.teastore.webui/,34.400000,34.400000,2,2,2,2,2,3,4,5,58,58,58,8189,8189,2,3.557303496458181,0.6330729811452329,197.2197309951298,0.0
1730356491,68,,Aggregated,34.400000,34.400000,2,2,2,2,2,3,4,5,58,58,58,8189,8189,2,3.557303496458181,0.6330729811452329,197.2197309951298,0.0
1730356492,68,GET,/tools.descartes.teastore.webui/,33.900000,33.900000,2,2,2,2,2,3,4,5,58,58,58,8220,8220,2,3.5518497578576524,0.6330729811452329,197.2197309951298,0.0
1730356492,68,,Aggregated,33.900000,33.900000,2,2,2,2,2,3,4,5,58,58,58,8220,8220,2,3.5518497578576524,0.6330729811452329,197.2197309951298,0.0
1730356493,68,GET,/tools.descartes.teastore.webui/,34.300000,34.300000,2,2,2,2,2,3,4,5,58,58,58,8255,8255,2,3.543150435442411,0.6330729811452329,197.2197309951298,0.0
1730356493,68,,Aggregated,34.300000,34.300000,2,2,2,2,2,3,4,5,58,58,58,8255,8255,2,3.543150435442411,0.6330729811452329,197.2197309951298,0.0
1730356494,68,GET,/tools.descartes.teastore.webui/,34.000000,34.000000,2,2,2,2,2,3,4,5,58,58,58,8288,8288,2,3.5347810244275024,0.6330729811452329,197.2197309951298,0.0
1730356494,68,,Aggregated,34.000000,34.000000,2,2,2,2,2,3,4,5,58,58,58,8288,8288,2,3.5347810244275024,0.6330729811452329,197.2197309951298,0.0
1730356495,68,GET,/tools.descartes.teastore.webui/,34.000000,34.000000,2,2,2,2,2,3,4,5,58,58,58,8326,8326,2,3.5278539209253124,0.6330729811452329,197.2197309951298,0.0
1730356495,68,,Aggregated,34.000000,34.000000,2,2,2,2,2,3,4,5,58,58,58,8326,8326,2,3.5278539209253124,0.6330729811452329,197.2197309951298,0.0
1730356496,68,GET,/tools.descartes.teastore.webui/,33.100000,33.100000,2,2,2,2,2,3,4,5,58,58,58,8364,8364,2,3.519155597890469,0.6330729811452329,197.2197309951298,0.0
1730356496,68,,Aggregated,33.100000,33.100000,2,2,2,2,2,3,4,5,58,58,58,8364,8364,2,3.519155597890469,0.6330729811452329,197.2197309951298,0.0
1730356497,68,GET,/tools.descartes.teastore.webui/,33.700000,33.700000,2,2,2,2,2,3,4,5,58,58,58,8394,8394,2,3.511953470069708,0.6330729811452329,197.2197309951298,0.0
1730356497,68,,Aggregated,33.700000,33.700000,2,2,2,2,2,3,4,5,58,58,58,8394,8394,2,3.511953470069708,0.6330729811452329,197.2197309951298,0.0
1730356498,68,GET,/tools.descartes.teastore.webui/,34.000000,34.000000,2,2,2,2,2,3,4,5,6,6,6,8428,8428,2,3.50477711397743,0.6330729811452329,197.2197309951298,0.0
1730356498,68,,Aggregated,34.000000,34.000000,2,2,2,2,2,3,4,5,6,6,6,8428,8428,2,3.50477711397743,0.6330729811452329,197.2197309951298,0.0
1730356499,68,GET,/tools.descartes.teastore.webui/,33.600000,33.600000,2,2,2,2,2,3,4,5,6,6,6,8456,8456,2,3.4983723043560935,0.6330729811452329,197.2197309951298,0.0
1730356499,68,,Aggregated,33.600000,33.600000,2,2,2,2,2,3,4,5,6,6,6,8456,8456,2,3.4983723043560935,0.6330729811452329,197.2197309951298,0.0
1730356500,68,GET,/tools.descartes.teastore.webui/,34.300000,34.300000,2,2,2,2,2,3,4,5,6,6,6,8496,8496,2,3.490443164940646,0.6330729811452329,197.2197309951298,0.0
1730356500,68,,Aggregated,34.300000,34.300000,2,2,2,2,2,3,4,5,6,6,6,8496,8496,2,3.490443164940646,0.6330729811452329,197.2197309951298,0.0
